[09:29:41.109] Global cache location '/Users/botten/Library/Caches/typescript/4.5', safe file path '/users/botten/.emacs.d/.local/etc/lsp/npm/typescript/lib/node_modules/typescript/lib/typingsafelist.json', types map path /users/botten/.emacs.d/.local/etc/lsp/npm/typescript/lib/node_modules/typescript/lib/typesmap.json
[09:29:48.003] 'is-extendable':: Entry for package 'is-extendable' does not exist in local types registry - skipping...
[09:29:48.004] 'is-extglob':: Entry for package 'is-extglob' does not exist in local types registry - skipping...
[09:29:48.004] 'is-fullwidth-code-point':: Entry for package 'is-fullwidth-code-point' does not exist in local types registry - skipping...
[09:29:48.005] 'is-generator-fn':: Entry for package 'is-generator-fn' does not exist in local types registry - skipping...
[09:29:48.005] 'is-potential-custom-element-name':: Entry for package 'is-potential-custom-element-name' does not exist in local types registry - skipping...
[09:29:48.006] 'is-stream':: Entry for package 'is-stream' does not exist in local types registry - skipping...
[09:29:48.006] 'jest-pnp-resolver':: Entry for package 'jest-pnp-resolver' does not exist in local types registry - skipping...
[09:29:48.006] 'json-schema-traverse':: Entry for package 'json-schema-traverse' does not exist in local types registry - skipping...
[09:29:48.006] 'json-stable-stringify-without-jsonify':: Entry for package 'json-stable-stringify-without-jsonify' does not exist in local types registry - skipping...
[09:29:48.007] 'leven':: Entry for package 'leven' does not exist in local types registry - skipping...
[09:29:48.007] 'levn':: Entry for package 'levn' does not exist in local types registry - skipping...
[09:29:48.007] 'locate-path':: Entry for package 'locate-path' does not exist in local types registry - skipping...
[09:29:48.008] 'make-dir':: Entry for package 'make-dir' does not exist in local types registry - skipping...
[09:29:48.008] 'makeerror':: Entry for package 'makeerror' does not exist in local types registry - skipping...
[09:29:48.008] 'map-cache':: Entry for package 'map-cache' does not exist in local types registry - skipping...
[09:29:48.008] 'map-visit':: Entry for package 'map-visit' does not exist in local types registry - skipping...
[09:29:48.009] 'mimic-fn':: Entry for package 'mimic-fn' does not exist in local types registry - skipping...
[09:29:48.009] 'mixin-deep':: Entry for package 'mixin-deep' does not exist in local types registry - skipping...
[09:29:48.009] 'nanomatch':: Entry for package 'nanomatch' does not exist in local types registry - skipping...
[09:29:48.010] 'node-modules-regexp':: Entry for package 'node-modules-regexp' does not exist in local types registry - skipping...
[09:29:48.010] 'node-releases':: Entry for package 'node-releases' does not exist in local types registry - skipping...
[09:29:48.010] 'npm-run-path':: Entry for package 'npm-run-path' does not exist in local types registry - skipping...
[09:29:48.010] 'object-copy':: Entry for package 'object-copy' does not exist in local types registry - skipping...
[09:29:48.010] 'object-visit':: Entry for package 'object-visit' does not exist in local types registry - skipping...
[09:29:48.011] 'object.assign':: Entry for package 'object.assign' does not exist in local types registry - skipping...
[09:29:48.011] 'onetime':: Entry for package 'onetime' does not exist in local types registry - skipping...
[09:29:48.011] 'optionator':: Entry for package 'optionator' does not exist in local types registry - skipping...
[09:29:48.011] 'p-each-series':: Entry for package 'p-each-series' does not exist in local types registry - skipping...
[09:29:48.012] 'p-locate':: Entry for package 'p-locate' does not exist in local types registry - skipping...
[09:29:48.012] 'parent-module':: Entry for package 'parent-module' does not exist in local types registry - skipping...
[09:29:48.012] 'path-dirname':: Entry for package 'path-dirname' does not exist in local types registry - skipping...
[09:29:48.012] 'path-exists':: Entry for package 'path-exists' does not exist in local types registry - skipping...
[09:29:48.013] 'path-key':: Entry for package 'path-key' does not exist in local types registry - skipping...
[09:29:48.013] 'posix-character-classes':: Entry for package 'posix-character-classes' does not exist in local types registry - skipping...
[09:29:48.013] 'process-nextick-args':: Entry for package 'process-nextick-args' does not exist in local types registry - skipping...
[09:29:48.013] 'queue-microtask':: Entry for package 'queue-microtask' does not exist in local types registry - skipping...
[09:29:48.013] 'readdirp':: Entry for package 'readdirp' does not exist in local types registry - skipping...
[09:29:48.014] 'regenerate-unicode-properties':: Entry for package 'regenerate-unicode-properties' does not exist in local types registry - skipping...
[09:29:48.014] 'regenerator-transform':: Entry for package 'regenerator-transform' does not exist in local types registry - skipping...
[09:29:48.014] 'regexpp':: Entry for package 'regexpp' does not exist in local types registry - skipping...
[09:29:48.015] 'regexpu-core':: Entry for package 'regexpu-core' does not exist in local types registry - skipping...
[09:29:48.015] 'regjsgen':: Entry for package 'regjsgen' does not exist in local types registry - skipping...
[09:29:48.015] 'regjsparser':: Entry for package 'regjsparser' does not exist in local types registry - skipping...
[09:29:48.015] 'remove-trailing-separator':: Entry for package 'remove-trailing-separator' does not exist in local types registry - skipping...
[09:29:48.016] 'resolve-cwd':: Entry for package 'resolve-cwd' does not exist in local types registry - skipping...
[09:29:48.016] 'resolve-from':: Entry for package 'resolve-from' does not exist in local types registry - skipping...
[09:29:48.016] 'resolve-url':: Entry for package 'resolve-url' does not exist in local types registry - skipping...
[09:29:48.017] 'ret':: Entry for package 'ret' does not exist in local types registry - skipping...
[09:29:48.017] 'reusify':: Entry for package 'reusify' does not exist in local types registry - skipping...
[09:29:48.017] 'shebang-regex':: Entry for package 'shebang-regex' does not exist in local types registry - skipping...
[09:29:48.017] 'slash':: Entry for package 'slash' does not exist in local types registry - skipping...
[09:29:48.018] 'snapdragon':: Entry for package 'snapdragon' does not exist in local types registry - skipping...
[09:29:48.018] 'snapdragon-node':: Entry for package 'snapdragon-node' does not exist in local types registry - skipping...
[09:29:48.018] 'snapdragon-util':: Entry for package 'snapdragon-util' does not exist in local types registry - skipping...
[09:29:48.018] 'source-map-resolve':: Entry for package 'source-map-resolve' does not exist in local types registry - skipping...
[09:29:48.019] 'source-map-url':: Entry for package 'source-map-url' does not exist in local types registry - skipping...
[09:29:48.019] 'split-string':: Entry for package 'split-string' does not exist in local types registry - skipping...
[09:29:48.019] 'static-extend':: Entry for package 'static-extend' does not exist in local types registry - skipping...
[09:29:48.019] 'string-length':: Entry for package 'string-length' does not exist in local types registry - skipping...
[09:29:48.020] 'string-width':: Entry for package 'string-width' does not exist in local types registry - skipping...
[09:29:48.020] 'string_decoder':: Entry for package 'string_decoder' does not exist in local types registry - skipping...
[09:29:48.020] 'strip-bom':: Entry for package 'strip-bom' does not exist in local types registry - skipping...
[09:29:48.020] 'strip-json-comments':: Entry for package 'strip-json-comments' does not exist in local types registry - skipping...
[09:29:48.020] 'supports-hyperlinks':: Entry for package 'supports-hyperlinks' does not exist in local types registry - skipping...
[09:29:48.021] 'table':: Entry for package 'table' does not exist in local types registry - skipping...
[09:29:48.021] 'terminal-link':: Entry for package 'terminal-link' does not exist in local types registry - skipping...
[09:29:48.021] 'test-exclude':: Entry for package 'test-exclude' does not exist in local types registry - skipping...
[09:29:48.021] 'throat':: Entry for package 'throat' does not exist in local types registry - skipping...
[09:29:48.022] 'to-fast-properties':: Entry for package 'to-fast-properties' does not exist in local types registry - skipping...
[09:29:48.022] 'to-object-path':: Entry for package 'to-object-path' does not exist in local types registry - skipping...
[09:29:48.022] 'tr46':: Entry for package 'tr46' does not exist in local types registry - skipping...
[09:29:48.022] 'tsutils':: Entry for package 'tsutils' does not exist in local types registry - skipping...
[09:29:48.023] 'unicode-canonical-property-names-ecmascript':: Entry for package 'unicode-canonical-property-names-ecmascript' does not exist in local types registry - skipping...
[09:29:48.023] 'unicode-match-property-ecmascript':: Entry for package 'unicode-match-property-ecmascript' does not exist in local types registry - skipping...
[09:29:48.023] 'unicode-match-property-value-ecmascript':: Entry for package 'unicode-match-property-value-ecmascript' does not exist in local types registry - skipping...
[09:29:48.023] 'unicode-property-aliases-ecmascript':: Entry for package 'unicode-property-aliases-ecmascript' does not exist in local types registry - skipping...
[09:29:48.024] 'union-value':: Entry for package 'union-value' does not exist in local types registry - skipping...
[09:29:48.024] 'unset-value':: Entry for package 'unset-value' does not exist in local types registry - skipping...
[09:29:48.024] 'use':: Entry for package 'use' does not exist in local types registry - skipping...
[09:29:48.024] 'v8-compile-cache':: Entry for package 'v8-compile-cache' does not exist in local types registry - skipping...
[09:29:48.025] 'walker':: Entry for package 'walker' does not exist in local types registry - skipping...
[09:29:48.025] 'wrappy':: Entry for package 'wrappy' does not exist in local types registry - skipping...
[09:29:48.025] 'phoenix_html':: Entry for package 'phoenix_html' does not exist in local types registry - skipping...
[09:29:48.026] All typings are known to be missing or invalid - no need to install more typings
[09:29:48.026] Sending response:
